Currency,Date,Rate
KES,2021-05-10,0.0094054
MAD,2021-05-10,0.0094054
MUR,2021-05-10,0.0246267
MWK,2021-05-10,0.00126264
MXN,2021-05-10,0.050231
MYR,2021-05-10,0.243393
NGN,2021-05-10,0.002631578947
NOK,2021-05-10,0.1218853
NZD,2021-05-10,0.727956
PEN,2021-05-10,0.2624014
PLN,2021-05-10,0.26665500000000003
RUB,2021-05-10,0.013574
RWF,2021-05-10,0.00100676
SAR,2021-05-10,0.266667
SEK,2021-05-10,0.120058
SGD,2021-05-10,0.7537606
sll,2021-05-10,9.7549e-05
THB,2021-05-10,0.0320996
TZS,2021-05-10,0.0004312230000000001
UGX,2021-05-10,0.000281347
USD,2021-05-10,1.0
XAF,2021-05-10,0.00185165
XOF,2021-05-10,0.00185165
ZAR,2021-05-10,0.07141549999999999
ZMK,2021-05-10,0.0450294
ZMW,2021-05-10,0.0450294
AED,2021-05-11,0.272294
ARS,2021-05-11,0.0106536
AUD,2021-05-11,0.780895
BRL,2021-05-11,0.19148
CAD,2021-05-11,0.8271569999999999
CHF,2021-05-11,1.1055615
CZK,2021-05-11,0.0475025
DKK,2021-05-11,0.163267
ETB,2021-05-11,0.023438
EUR,2021-05-11,1.2077
GBP,2021-05-11,1.392
GHS,2021-05-11,0.17338399999999998
ILS,2021-05-11,0.3042758
INR,2021-05-11,0.0136215
JPY,2021-05-11,0.009190899999999998
KES,2021-05-11,0.0093519
MAD,2021-05-11,0.1129751
MUR,2021-05-11,0.0244729
MWK,2021-05-11,0.0012626
MXN,2021-05-11,0.050052
MYR,2021-05-11,0.242378
NGN,2021-05-11,0.002631578947
NOK,2021-05-11,0.120968
NZD,2021-05-11,0.722835
PEN,2021-05-11,0.269571
PLN,2021-05-11,0.267149
RUB,2021-05-11,0.013505
RWF,2021-05-11,0.00100676
SAR,2021-05-11,0.266667
SEK,2021-05-11,0.120145
SGD,2021-05-11,0.752836
sll,2021-05-11,9.79002e-05
THB,2021-05-11,0.0320642
TZS,2021-05-11,0.000431197
UGX,2021-05-11,0.00028127
USD,2021-05-11,1.0
XAF,2021-05-11,0.0018488
XOF,2021-05-11,0.0018488
ZAR,2021-05-11,0.07141660000000001
ZMK,2021-05-11,0.044555
ZMW,2021-05-11,0.044555
AED,2021-05-12,0.272294
ARS,2021-05-12,0.0106536
AUD,2021-05-12,0.780895
BRL,2021-05-12,0.19148
CAD,2021-05-12,0.8271569999999999
CHF,2021-05-12,1.1055615
CZK,2021-05-12,0.0475025
DKK,2021-05-12,0.163267
ETB,2021-05-12,0.023438
EUR,2021-05-12,1.2077
GBP,2021-05-12,1.392
GHS,2021-05-12,0.17338399999999998
ILS,2021-05-12,0.3042758
INR,2021-05-12,0.0136215
JPY,2021-05-12,0.009190899999999998
KES,2021-05-12,0.0093519
MAD,2021-05-12,0.1129751
MUR,2021-05-12,0.0244729
MWK,2021-05-12,0.0012626
MXN,2021-05-12,0.050052
MYR,2021-05-12,0.242378
NGN,2021-05-12,0.002631578947
NOK,2021-05-12,0.120968
NZD,2021-05-12,0.722835
PEN,2021-05-12,0.269571
PLN,2021-05-12,0.267149
RUB,2021-05-12,0.013505
RWF,2021-05-12,0.00100676
SAR,2021-05-12,0.266667
SEK,2021-05-12,0.120145
SGD,2021-05-12,0.752836
sll,2021-05-12,9.79002e-05
THB,2021-05-12,0.0320642
TZS,2021-05-12,0.000431197
UGX,2021-05-12,0.00028127
USD,2021-05-12,1.0
XAF,2021-05-12,0.0018488
XOF,2021-05-12,0.0018488
ZAR,2021-05-12,0.07141660000000001
ZMK,2021-05-12,0.044555
ZMW,2021-05-12,0.044555
AED,2021-05-13,0.272294
ARS,2021-05-13,0.0106536
AUD,2021-05-13,0.780895
BRL,2021-05-13,0.19148
CAD,2021-05-13,0.8271569999999999
CHF,2021-05-13,1.1055615
CZK,2021-05-13,0.0475025
DKK,2021-05-13,0.163267
ETB,2021-05-13,0.023438
EUR,2021-05-13,1.2077
GBP,2021-05-13,1.392
GHS,2021-05-13,0.17338399999999998
ILS,2021-05-13,0.3042758
INR,2021-05-13,0.0136215
JPY,2021-05-13,0.009190899999999998
KES,2021-05-13,0.0093519
MAD,2021-05-13,0.1129751
MUR,2021-05-13,0.0244729
MWK,2021-05-13,0.0012626
MXN,2021-05-13,0.050052
MYR,2021-05-13,0.242378
NGN,2021-05-13,0.002631578947
NOK,2021-05-13,0.120968
NZD,2021-05-13,0.722835
PEN,2021-05-13,0.269571
PLN,2021-05-13,0.267149
RUB,2021-05-13,0.013505
RWF,2021-05-13,0.00100676
SAR,2021-05-13,0.266667
SEK,2021-05-13,0.120145
SGD,2021-05-13,0.752836
sll,2021-05-13,9.79002e-05
THB,2021-05-13,0.0320642
TZS,2021-05-13,0.000431197
UGX,2021-05-13,0.00028127
USD,2021-05-13,1.0
XAF,2021-05-13,0.0018488
XOF,2021-05-13,0.0018488
ZAR,2021-05-13,0.07141660000000001
ZMK,2021-05-13,0.044555
ZMW,2021-05-13,0.044555
AED,2021-05-14,0.272294
ARS,2021-05-14,0.010637
AUD,2021-05-14,0.7739010000000001
BRL,2021-05-14,0.188354
CAD,2021-05-14,0.8232209999999999
CHF,2021-05-14,1.108236
CZK,2021-05-14,0.047543
DKK,2021-05-14,0.1630116
ETB,2021-05-14,0.023516
EUR,2021-05-14,1.2105
GBP,2021-05-14,1.40619
GHS,2021-05-14,0.173432
ILS,2021-05-14,0.304404
INR,2021-05-14,0.01365
JPY,2021-05-14,0.0091492
KES,2021-05-14,0.0093369
MAD,2021-05-14,0.112858
MUR,2021-05-14,0.024527
MWK,2021-05-14,0.0012610999999999998
MXN,2021-05-14,0.050276
MYR,2021-05-14,0.242393
NGN,2021-05-14,0.002631578947
NOK,2021-05-14,0.120102
NZD,2021-05-14,0.7197594
PEN,2021-05-14,0.27284200000000003
PLN,2021-05-14,0.267579
RUB,2021-05-14,0.01351
RWF,2021-05-14,0.0009986
SAR,2021-05-14,0.266667
SEK,2021-05-14,0.119435
SGD,2021-05-14,0.749529
sll,2021-05-14,9.7686e-05
THB,2021-05-14,0.031896299999999995
TZS,2021-05-14,0.00043135
UGX,2021-05-14,0.00028267
USD,2021-05-14,1.0
XAF,2021-05-14,0.00184832
XOF,2021-05-14,0.00184832
ZAR,2021-05-14,0.07069639999999999
ZMK,2021-05-14,0.044676
ZMW,2021-05-14,0.044676
AED,2021-05-15,0.272294
ARS,2021-05-15,0.010637
AUD,2021-05-15,0.7739010000000001
BRL,2021-05-15,0.188354
CAD,2021-05-15,0.8232209999999999
CHF,2021-05-15,1.108236
CZK,2021-05-15,0.047543
DKK,2021-05-15,0.1630116
ETB,2021-05-15,0.023516
EUR,2021-05-15,1.2105
GBP,2021-05-15,1.40619
GHS,2021-05-15,0.173432
ILS,2021-05-15,0.304404
INR,2021-05-15,0.01365
JPY,2021-05-15,0.0091492
KES,2021-05-15,0.0093369
MAD,2021-05-15,0.112858
MUR,2021-05-15,0.024527
MWK,2021-05-15,0.0012610999999999998
MXN,2021-05-15,0.050276
MYR,2021-05-15,0.242393
NGN,2021-05-15,0.002631578947
NOK,2021-05-15,0.120102
NZD,2021-05-15,0.7197594
PEN,2021-05-15,0.27284200000000003
PLN,2021-05-15,0.267579
RUB,2021-05-15,0.01351
RWF,2021-05-15,0.0009986
SAR,2021-05-15,0.266667
SEK,2021-05-15,0.119435
SGD,2021-05-15,0.749529
sll,2021-05-15,9.7686e-05
THB,2021-05-15,0.031896299999999995
TZS,2021-05-15,0.00043135
UGX,2021-05-15,0.00028267
USD,2021-05-15,1.0
XAF,2021-05-15,0.00184832
XOF,2021-05-15,0.00184832
ZAR,2021-05-15,0.07069639999999999
ZMK,2021-05-15,0.044676
ZMW,2021-05-15,0.044676
AED,2021-05-16,0.272294
ARS,2021-05-16,0.010637
AUD,2021-05-16,0.7739010000000001
BRL,2021-05-16,0.188354
CAD,2021-05-16,0.8232209999999999
CHF,2021-05-16,1.108236
CZK,2021-05-16,0.047543
DKK,2021-05-16,0.1630116
ETB,2021-05-16,0.023516
EUR,2021-05-16,1.2105
GBP,2021-05-16,1.40619
GHS,2021-05-16,0.173432
ILS,2021-05-16,0.304404
INR,2021-05-16,0.01365
JPY,2021-05-16,0.0091492
KES,2021-05-16,0.0093369
MAD,2021-05-16,0.112858
MUR,2021-05-16,0.024527
MWK,2021-05-16,0.0012610999999999998
MXN,2021-05-16,0.050276
MYR,2021-05-16,0.242393
NGN,2021-05-16,0.002631578947
NOK,2021-05-16,0.120102
NZD,2021-05-16,0.7197594
PEN,2021-05-16,0.27284200000000003
PLN,2021-05-16,0.267579
RUB,2021-05-16,0.01351
RWF,2021-05-16,0.0009986
SAR,2021-05-16,0.266667
SEK,2021-05-16,0.119435
SGD,2021-05-16,0.749529
sll,2021-05-16,9.7686e-05
THB,2021-05-16,0.031896299999999995
TZS,2021-05-16,0.00043135
UGX,2021-05-16,0.00028267
USD,2021-05-16,1.0
XAF,2021-05-16,0.00184832
XOF,2021-05-16,0.00184832
ZAR,2021-05-16,0.07069639999999999
ZMK,2021-05-16,0.044676
ZMW,2021-05-16,0.044676
AED,2021-05-17,0.272294
ARS,2021-05-17,0.0106413
AUD,2021-05-17,0.775551
BRL,2021-05-17,0.1896328
CAD,2021-05-17,0.825463
CHF,2021-05-17,1.108263
CZK,2021-05-17,0.0476895
DKK,2021-05-17,0.16324260000000002
ETB,2021-05-17,0.0234416
EUR,2021-05-17,1.2136
GBP,2021-05-17,1.4094
GHS,2021-05-17,0.173716
ILS,2021-05-17,0.305589
INR,2021-05-17,0.0136632
JPY,2021-05-17,0.00915333
KES,2021-05-17,0.00932761
MAD,2021-05-17,0.1130308
MUR,2021-05-17,0.0246419
MWK,2021-05-17,0.0012625
MXN,2021-05-17,0.0502355
MYR,2021-05-17,0.242075
NGN,2021-05-17,0.002631578947
NOK,2021-05-17,0.1211001
NZD,2021-05-17,0.721279
PEN,2021-05-17,0.271806
PLN,2021-05-17,0.26837300000000003
RUB,2021-05-17,0.0135352
RWF,2021-05-17,0.001000434
SAR,2021-05-17,0.266667
SEK,2021-05-17,0.11973989999999997
SGD,2021-05-17,0.748785
sll,2021-05-17,9.7649e-05
THB,2021-05-17,0.0318007
TZS,2021-05-17,0.000431242
UGX,2021-05-17,0.000283094
USD,2021-05-17,1.0
XAF,2021-05-17,0.00185009
XOF,2021-05-17,0.00185009
ZAR,2021-05-17,0.0705909
ZMK,2021-05-17,0.0445722
ZMW,2021-05-17,0.0445722
AED,2021-05-18,0.272294
ARS,2021-05-18,0.010631299999999998
AUD,2021-05-18,0.779702
BRL,2021-05-18,0.189639
CAD,2021-05-18,0.83096
CHF,2021-05-18,1.113505
CZK,2021-05-18,0.0479457
DKK,2021-05-18,0.16409200000000002
ETB,2021-05-18,0.023571
EUR,2021-05-18,1.2203
GBP,2021-05-18,1.4202
GHS,2021-05-18,0.17363599999999998
ILS,2021-05-18,0.306229
INR,2021-05-18,0.0136988
JPY,2021-05-18,0.0091829
KES,2021-05-18,0.0091829
MAD,2021-05-18,0.113315
MUR,2021-05-18,0.0248086
MWK,2021-05-18,0.0012595
MXN,2021-05-18,0.0506492
MYR,2021-05-18,0.2424006
NGN,2021-05-18,0.002631578947
NOK,2021-05-18,0.1214818
NZD,2021-05-18,0.724905
PEN,2021-05-18,0.269016
PLN,2021-05-18,0.26954570000000005
RUB,2021-05-18,0.0135726
RWF,2021-05-18,0.0010132
SAR,2021-05-18,0.266667
SEK,2021-05-18,0.120437
SGD,2021-05-18,0.752274
sll,2021-05-18,9.781e-05
THB,2021-05-18,0.0318079
TZS,2021-05-18,0.00043119
UGX,2021-05-18,0.0002829
USD,2021-05-18,1.0
XAF,2021-05-18,0.00186083
XOF,2021-05-18,0.00186083
ZAR,2021-05-18,0.071325
ZMK,2021-05-18,0.044528
ZMW,2021-05-18,0.044528
AED,2021-05-19,0.272294
ARS,2021-05-19,0.01063
AUD,2021-05-19,0.775672
BRL,2021-05-19,0.1900776
CAD,2021-05-19,0.8273521
CHF,2021-05-19,1.110723
CZK,2021-05-19,0.0479914
DKK,2021-05-19,0.1643705
ETB,2021-05-19,0.0234742
EUR,2021-05-19,1.2203
GBP,2021-05-19,1.4202
GHS,2021-05-19,0.173556
ILS,2021-05-19,0.3063592
INR,2021-05-19,0.01367105
JPY,2021-05-19,0.0091681
KES,2021-05-19,0.00928535
MAD,2021-05-19,0.11353010000000002
MUR,2021-05-19,0.0248295
MWK,2021-05-19,0.00125884
MXN,2021-05-19,0.0502109
MYR,2021-05-19,0.2420549
NGN,2021-05-19,0.002631578947
NOK,2021-05-19,0.121268
NZD,2021-05-19,0.7203366999999999
PEN,2021-05-19,0.267092
PLN,2021-05-19,0.269805
RUB,2021-05-19,0.01355004
RWF,2021-05-19,0.00101284
SAR,2021-05-19,0.266667
SEK,2021-05-19,0.12046760000000002
SGD,2021-05-19,0.7510625
sll,2021-05-19,9.7759e-05
THB,2021-05-19,0.0318071
TZS,2021-05-19,0.00043124
UGX,2021-05-19,0.00028111
USD,2021-05-19,1.0
XAF,2021-05-19,0.0018624
XOF,2021-05-19,0.0018624
ZAR,2021-05-19,0.0712508
ZMK,2021-05-19,0.0445255
ZMW,2021-05-19,0.0445255
AED,2021-05-20,0.272294
ARS,2021-05-20,0.0106164
AUD,2021-05-20,0.776249
BRL,2021-05-20,0.188348
CAD,2021-05-20,0.826089
CHF,2021-05-20,1.110632
CZK,2021-05-20,0.047897900000000014
DKK,2021-05-20,0.1641124
ETB,2021-05-20,0.0234628
EUR,2021-05-20,1.2204
GBP,2021-05-20,1.4138
GHS,2021-05-20,0.173498
ILS,2021-05-20,0.306595
INR,2021-05-20,0.013677000000000002
JPY,2021-05-20,0.009179
KES,2021-05-20,0.00925036
MAD,2021-05-20,0.1133713
MUR,2021-05-20,0.0245673
MWK,2021-05-20,0.0012586
MXN,2021-05-20,0.050344
MYR,2021-05-20,0.241402
NGN,2021-05-20,0.002631578947
NOK,2021-05-20,0.120516
NZD,2021-05-20,0.719511
PEN,2021-05-20,0.267061
PLN,2021-05-20,0.270412
RUB,2021-05-20,0.0135796
RWF,2021-05-20,0.00100864
SAR,2021-05-20,0.266667
SEK,2021-05-20,0.120058
SGD,2021-05-20,0.7504810000000001
sll,2021-05-20,9.7736e-05
THB,2021-05-20,0.031868
TZS,2021-05-20,0.00043124
UGX,2021-05-20,0.00028059
USD,2021-05-20,1.0
XAF,2021-05-20,0.00185964
XOF,2021-05-20,0.00185964
ZAR,2021-05-20,0.071048
ZMK,2021-05-20,0.044473
ZMW,2021-05-20,0.044473
AED,2021-05-21,0.272294
ARS,2021-05-21,0.0106098
AUD,2021-05-21,0.774303
BRL,2021-05-21,0.189302
CAD,2021-05-21,0.8272510000000001
CHF,2021-05-21,1.114603
CZK,2021-05-21,0.047938
DKK,2021-05-21,0.164295
ETB,2021-05-21,0.023364
EUR,2021-05-21,1.2216
GBP,2021-05-21,1.4176
GHS,2021-05-21,0.173233
ILS,2021-05-21,0.30714600000000003
INR,2021-05-21,0.013691
JPY,2021-05-21,0.00920448
KES,2021-05-21,0.009238799999999998
MAD,2021-05-21,0.113494
MUR,2021-05-21,0.0246716
MWK,2021-05-21,0.00125907
MXN,2021-05-21,0.050255
MYR,2021-05-21,0.241358
NGN,2021-05-21,0.002631578947
NOK,2021-05-21,0.120044
NZD,2021-05-21,0.718184
PEN,2021-05-21,0.267067
PLN,2021-05-21,0.2715174
RUB,2021-05-21,0.0135823
RWF,2021-05-21,0.00100778
SAR,2021-05-21,0.266667
SEK,2021-05-21,0.120533
SGD,2021-05-21,0.750749
sll,2021-05-21,9.7669e-05
THB,2021-05-21,0.031854
TZS,2021-05-21,0.000431311
UGX,2021-05-21,0.000279434
USD,2021-05-21,1.0
XAF,2021-05-21,0.001863
XOF,2021-05-21,0.001863
ZAR,2021-05-21,0.071502
ZMK,2021-05-21,0.044523
ZMW,2021-05-21,0.044523
AED,2021-05-22,0.272294
ARS,2021-05-22,0.0106098
AUD,2021-05-22,0.774303
BRL,2021-05-22,0.189302
CAD,2021-05-22,0.8272510000000001
CHF,2021-05-22,1.114603
CZK,2021-05-22,0.047938
DKK,2021-05-22,0.164295
ETB,2021-05-22,0.023364
EUR,2021-05-22,1.2216
GBP,2021-05-22,1.4176
GHS,2021-05-22,0.173233
ILS,2021-05-22,0.30714600000000003
INR,2021-05-22,0.013691
JPY,2021-05-22,0.00920448
KES,2021-05-22,0.009238799999999998
MAD,2021-05-22,0.113494
MUR,2021-05-22,0.0246716
MWK,2021-05-22,0.00125907
MXN,2021-05-22,0.050255
MYR,2021-05-22,0.241358
NGN,2021-05-22,0.002631578947
NOK,2021-05-22,0.120044
NZD,2021-05-22,0.718184
PEN,2021-05-22,0.267067
PLN,2021-05-22,0.2715174
RUB,2021-05-22,0.0135823
RWF,2021-05-22,0.00100778
SAR,2021-05-22,0.266667
SEK,2021-05-22,0.120533
SGD,2021-05-22,0.750749
sll,2021-05-22,9.7669e-05
THB,2021-05-22,0.031854
TZS,2021-05-22,0.000431311
UGX,2021-05-22,0.000279434
USD,2021-05-22,1.0
XAF,2021-05-22,0.001863
XOF,2021-05-22,0.001863
ZAR,2021-05-22,0.071502
ZMK,2021-05-22,0.044523
ZMW,2021-05-22,0.044523
AED,2021-05-23,0.272294
ARS,2021-05-23,0.0106098
AUD,2021-05-23,0.774303
BRL,2021-05-23,0.189302
CAD,2021-05-23,0.8272510000000001
CHF,2021-05-23,1.114603
CZK,2021-05-23,0.047938
DKK,2021-05-23,0.164295
ETB,2021-05-23,0.023364
EUR,2021-05-23,1.2216
GBP,2021-05-23,1.4176
GHS,2021-05-23,0.173233
ILS,2021-05-23,0.30714600000000003
INR,2021-05-23,0.013691
JPY,2021-05-23,0.00920448
KES,2021-05-23,0.009238799999999998
MAD,2021-05-23,0.113494
MUR,2021-05-23,0.0246716
MWK,2021-05-23,0.00125907
MXN,2021-05-23,0.050255
MYR,2021-05-23,0.241358
NGN,2021-05-23,0.002631578947
NOK,2021-05-23,0.120044
NZD,2021-05-23,0.718184
PEN,2021-05-23,0.267067
PLN,2021-05-23,0.2715174
RUB,2021-05-23,0.0135823
RWF,2021-05-23,0.00100778
SAR,2021-05-23,0.266667
SEK,2021-05-23,0.120533
SGD,2021-05-23,0.750749
sll,2021-05-23,9.7669e-05
THB,2021-05-23,0.031854
TZS,2021-05-23,0.000431311
UGX,2021-05-23,0.000279434
USD,2021-05-23,1.0
XAF,2021-05-23,0.001863
XOF,2021-05-23,0.001863
ZAR,2021-05-23,0.071502
ZMK,2021-05-23,0.044523
ZMW,2021-05-23,0.044523
AED,2021-05-24,0.272294
ARS,2021-05-24,0.0106155
AUD,2021-05-24,0.773522
BRL,2021-05-24,0.186472
CAD,2021-05-24,0.82895
CHF,2021-05-24,1.113608
CZK,2021-05-24,0.048021
DKK,2021-05-24,0.16406400000000002
ETB,2021-05-24,0.023244
EUR,2021-05-24,1.2197
GBP,2021-05-24,1.4168
GHS,2021-05-24,0.172929
ILS,2021-05-24,0.30712399999999995
INR,2021-05-24,0.013724
JPY,2021-05-24,0.009195299999999998
KES,2021-05-24,0.0092428
MAD,2021-05-24,0.1134255
MUR,2021-05-24,0.0247084
MWK,2021-05-24,0.00126324
MXN,2021-05-24,0.0501564
MYR,2021-05-24,0.241555
NGN,2021-05-24,0.002631578947
NOK,2021-05-24,0.1199567
NZD,2021-05-24,0.7183133
PEN,2021-05-24,0.266631
PLN,2021-05-24,0.271944
RUB,2021-05-24,0.0136032
RWF,2021-05-24,0.00099558
SAR,2021-05-24,0.266667
SEK,2021-05-24,0.120251
SGD,2021-05-24,0.7519204
sll,2021-05-24,9.75531e-05
THB,2021-05-24,0.0319099
TZS,2021-05-24,0.0004312
UGX,2021-05-24,0.00028082
USD,2021-05-24,1.0
XAF,2021-05-24,0.0018605
XOF,2021-05-24,0.0018605
ZAR,2021-05-24,0.07152689999999999
ZMK,2021-05-24,0.044355
ZMW,2021-05-24,0.044355
AED,2021-05-25,0.272294
ARS,2021-05-25,0.010616
AUD,2021-05-25,0.7758149999999999
BRL,2021-05-25,0.1879703
CAD,2021-05-25,0.8300299999999999
CHF,2021-05-25,1.11755
CZK,2021-05-25,0.0482002
DKK,2021-05-25,0.164724
ETB,2021-05-25,0.023338
EUR,2021-05-25,1.2258
GBP,2021-05-25,1.4187
GHS,2021-05-25,0.173174
ILS,2021-05-25,0.30840100000000004
INR,2021-05-25,0.0137292
JPY,2021-05-25,0.00919163
KES,2021-05-25,0.0092672
MAD,2021-05-25,0.11366
MUR,2021-05-25,0.0247788
MWK,2021-05-25,0.0012636
MXN,2021-05-25,0.050349
MYR,2021-05-25,0.241259
NGN,2021-05-25,0.002631578947
NOK,2021-05-25,0.12038726
NZD,2021-05-25,0.721997
PEN,2021-05-25,0.26247600000000004
PLN,2021-05-25,0.273273
RUB,2021-05-25,0.013616
RWF,2021-05-25,0.00099967
SAR,2021-05-25,0.266667
SEK,2021-05-25,0.121075
SGD,2021-05-25,0.753544
sll,2021-05-25,9.7082e-05
THB,2021-05-25,0.031889
TZS,2021-05-25,0.000431377
UGX,2021-05-25,0.00028139
USD,2021-05-25,1.0
XAF,2021-05-25,0.00186722
XOF,2021-05-25,0.00186722
ZAR,2021-05-25,0.07206599999999999
ZMK,2021-05-25,0.044507
ZMW,2021-05-25,0.044507
AED,2021-05-26,0.272294
ARS,2021-05-26,0.0106139
AUD,2021-05-26,0.777913
BRL,2021-05-26,0.187578
CAD,2021-05-26,0.8281799999999999
CHF,2021-05-26,1.11741
CZK,2021-05-26,0.0480758
DKK,2021-05-26,0.164664
ETB,2021-05-26,0.023276
EUR,2021-05-26,1.2244
GBP,2021-05-26,1.4143
GHS,2021-05-26,0.172663
ILS,2021-05-26,0.3080038
INR,2021-05-26,0.0137558
JPY,2021-05-26,0.009187
KES,2021-05-26,0.0092871
MAD,2021-05-26,0.113305
MUR,2021-05-26,0.0247728
MWK,2021-05-26,0.001266
MXN,2021-05-26,0.05035005
MYR,2021-05-26,0.24142800000000006
NGN,2021-05-26,0.002631578947
NOK,2021-05-26,0.1202249
NZD,2021-05-26,0.7307807
PEN,2021-05-26,0.261541
PLN,2021-05-26,0.2728598
RUB,2021-05-26,0.0136146
RWF,2021-05-26,0.00100832
SAR,2021-05-26,0.266667
SEK,2021-05-26,0.1206662
SGD,2021-05-26,0.755783
sll,2021-05-26,9.7826e-05
THB,2021-05-26,0.0320031
TZS,2021-05-26,0.00043118
UGX,2021-05-26,0.00028165
USD,2021-05-26,1.0
XAF,2021-05-26,0.00186675
XOF,2021-05-26,0.00186675
ZAR,2021-05-26,0.0722807
ZMK,2021-05-26,0.0444346
ZMW,2021-05-26,0.0444346
AED,2021-05-27,0.272294
ARS,2021-05-27,0.010584
AUD,2021-05-27,0.775057
BRL,2021-05-27,0.188246
CAD,2021-05-27,0.8258167
CHF,2021-05-27,1.115174
CZK,2021-05-27,0.047968300000000005
DKK,2021-05-27,0.047968300000000005
ETB,2021-05-27,0.0234195
EUR,2021-05-27,1.2205
GBP,2021-05-27,1.4122
GHS,2021-05-27,0.17263699999999998
ILS,2021-05-27,0.307874
INR,2021-05-27,0.0137662
JPY,2021-05-27,0.0091684
KES,2021-05-27,0.0092977
MAD,2021-05-27,0.113266
MUR,2021-05-27,0.024697
MWK,2021-05-27,0.001268
MXN,2021-05-27,0.0504305
MYR,2021-05-27,0.241584
NGN,2021-05-27,0.002631578947
NOK,2021-05-27,0.1198008
NZD,2021-05-27,0.730418
PEN,2021-05-27,0.260826
PLN,2021-05-27,0.2716122
RUB,2021-05-27,0.0136215
RWF,2021-05-27,0.0010135
SAR,2021-05-27,0.266667
SEK,2021-05-27,0.1205496
SGD,2021-05-27,0.7559060000000001
sll,2021-05-27,9.7699e-05
THB,2021-05-27,0.0320154
TZS,2021-05-27,0.00043119
UGX,2021-05-27,0.000281966
USD,2021-05-27,1.0
XAF,2021-05-27,0.0018614
XOF,2021-05-27,0.0018614
ZAR,2021-05-27,0.073049
ZMK,2021-05-27,0.0442767
ZMW,2021-05-27,0.0442767
AED,2021-05-28,0.272294
ARS,2021-05-28,0.0105876
AUD,2021-05-28,0.773292
BRL,2021-05-28,0.1907927
CAD,2021-05-28,0.828465
CHF,2021-05-28,1.1140508999999998
CZK,2021-05-28,0.047942800000000015
DKK,2021-05-28,0.1640372
ETB,2021-05-28,0.022946900000000003
EUR,2021-05-28,1.2187
GBP,2021-05-28,1.4188
GHS,2021-05-28,0.172475
ILS,2021-05-28,0.307412
INR,2021-05-28,0.013803200000000002
JPY,2021-05-28,0.00910289
KES,2021-05-28,0.0092976
MAD,2021-05-28,0.1130938
MUR,2021-05-28,0.0245539
MWK,2021-05-28,0.0012678
MXN,2021-05-28,0.04998938
MYR,2021-05-28,0.2418091
NGN,2021-05-28,0.002631578947
NOK,2021-05-28,0.119958
NZD,2021-05-28,0.7257359999999999
PEN,2021-05-28,0.259878
PLN,2021-05-28,0.27178909999999995
RUB,2021-05-28,0.0135969
RWF,2021-05-28,0.00100776
SAR,2021-05-28,0.266667
SEK,2021-05-28,0.1206842
SGD,2021-05-28,0.755735
sll,2021-05-28,9.7632e-05
THB,2021-05-28,0.0319928
TZS,2021-05-28,0.000431187
UGX,2021-05-28,0.00028194
USD,2021-05-28,1.0
XAF,2021-05-28,0.0018593
XOF,2021-05-28,0.0018593
ZAR,2021-05-28,0.07233389999999999
ZMK,2021-05-28,0.0443931
ZMW,2021-05-28,0.0443931
AED,2021-05-29,0.272294
ARS,2021-05-29,0.0105876
AUD,2021-05-29,0.773292
BRL,2021-05-29,0.1907927
CAD,2021-05-29,0.828465
CHF,2021-05-29,1.1140508999999998
CZK,2021-05-29,0.047942800000000015
DKK,2021-05-29,0.1640372
ETB,2021-05-29,0.022946900000000003
EUR,2021-05-29,1.2187
GBP,2021-05-29,1.4188
GHS,2021-05-29,0.172475
ILS,2021-05-29,0.307412
INR,2021-05-29,0.013803200000000002
JPY,2021-05-29,0.00910289
KES,2021-05-29,0.0092976
MAD,2021-05-29,0.1130938
MUR,2021-05-29,0.0245539
MWK,2021-05-29,0.0012678
MXN,2021-05-29,0.04998938
MYR,2021-05-29,0.2418091
NGN,2021-05-29,0.002631578947
NOK,2021-05-29,0.119958
NZD,2021-05-29,0.7257359999999999
PEN,2021-05-29,0.259878
PLN,2021-05-29,0.27178909999999995
RUB,2021-05-29,0.0135969
RWF,2021-05-29,0.00100776
SAR,2021-05-29,0.266667
SEK,2021-05-29,0.1206842
SGD,2021-05-29,0.755735
sll,2021-05-29,9.7632e-05
THB,2021-05-29,0.0319928
TZS,2021-05-29,0.000431187
UGX,2021-05-29,0.00028194
USD,2021-05-29,1.0
XAF,2021-05-29,0.0018593
XOF,2021-05-29,0.0018593
ZAR,2021-05-29,0.07233389999999999
ZMK,2021-05-29,0.0443931
ZMW,2021-05-29,0.0443931
AED,2021-05-30,0.272294
ARS,2021-05-30,0.0105876
AUD,2021-05-30,0.773292
BRL,2021-05-30,0.1907927
CAD,2021-05-30,0.828465
CHF,2021-05-30,1.1140508999999998
CZK,2021-05-30,0.047942800000000015
DKK,2021-05-30,0.1640372
ETB,2021-05-30,0.022946900000000003
EUR,2021-05-30,1.2187
GBP,2021-05-30,1.4188
GHS,2021-05-30,0.172475
ILS,2021-05-30,0.307412
INR,2021-05-30,0.013803200000000002
JPY,2021-05-30,0.00910289
KES,2021-05-30,0.0092976
MAD,2021-05-30,0.1130938
MUR,2021-05-30,0.0245539
MWK,2021-05-30,0.0012678
MXN,2021-05-30,0.04998938
MYR,2021-05-30,0.2418091
NGN,2021-05-30,0.002631578947
NOK,2021-05-30,0.119958
NZD,2021-05-30,0.7257359999999999
PEN,2021-05-30,0.259878
PLN,2021-05-30,0.27178909999999995
